uid,project_name,risk_score,archetype_id,archetype_label
618739,4L Greenfield Alignment of Amas to Shivrampur from 0.000 Km. to 55.002 Km. of NH 119 D Pkg-I,96.1115238055108,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618889,"4L of Bhangbar Near Ranital to Kangra Bypass Section of Old NH-88 New NH- 303,503 up to Intersection with NH-154 from Km 175.270 to Km 193.400 Pkg-VB",95.77767872320184,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,95.6333982660503,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618951,Hariharganj to Parwa Mode section from km 23.284 to km 57.049 of NH-98,95.45847651544116,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat NH-333 B,95.39545908971124,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619163,4L of Baramati to Indapur Pkg-II from km. 41.400 to km. 84.550 of NH-965G Saint Tukaram Marg,95.3450509795074,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618504,Ahmedabad - Dholera Pkg IV from km. 71.06 to km. 109.019 [Start of DSIR zone - Adhelai Village],95.20064495815753,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619078,Six Laning of Bihar - Jharkhand Border Chordaha - Gorhar section of NH-2 from km 249.525 to km 320.810,95.1993018926101,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618888,Rehabilitation and Up-gradation of existing road to 2L PS from End of Hamirpur Bypass near Chilbahal to Bhangbar section from Km. 138.295 to Km.175.270 of NH- 88 Pkg-IV,95.10677740263324,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618807,"4L Greenfield Road connecting North and South industrial cluster of Khandaleru Creek near Krishnapatnam port at Thamminapatnam to Mollur from Km 0.0 to Km 16.046, Part I & 6L extension of dedicated port road of NH-67 Km 18.0 to Km 19.3, Part II",95.05982441860348,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618512,Tunnel at Khambataki Ghat Section and its approaches from existing Km. 771.730 to existing Km. 782.000,95.03121425800822,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618647,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Amritsar- Bathanda Greenfield Road NH-754A near Rampura Phul to Jn. with Moga-Barnala Road NH-703 near village Tallewal from Km 0.0 to Km 30.3 of NH-754AD Pkg-1,95.00160953362528,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618462,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-31 Ch.824920 to Ch.844382 [Junction near Pratap nagar Village - Junction near Dodka Village],94.78877085976416,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619289,4L of Munger Mirzachauki section from Munger to Kharia village junction from Km 69520 to Km 95580 Pkg-1,94.73986500440496,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618716,6L Access Controlled Greenfield Highway from Vankarakunta Ch. 45700 to Odulapalle Ch. 72000 of [NH-544G]Package-3,94.65537954209378,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618890,2L PS of Hamirpur Bypass from Km 121.175 to Km.138.295 of NH-103&3,94.5219126489484,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619306,4L of Munger Mirzachauki section from Km 95580 to Km 125000 Pkg-2,94.41831734994402,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618554,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,93.85297064457016,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618952,4L of Sahibganj - Manihari Ganga Bridge including Manihari Bypass,92.67893013695864,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618852,4L Sundar Nagar Bypass from Km.173.900 to Km.179.600 of NH-21,92.39564023890831,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618809,4L of Beas-Mehta-Batala-Dera Baba Nanak from intersection with Jalandhar-Amritsar Highway NH-3 near Beas till start of Batala Bypass near Village Acchhal from Km. 0.000 to Km. 31.300 Pkg-1,92.33023620141728,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618827,4 Laning of NH-544D from Km 37.000 to km 69.000 of Muchukota- Bugga section Pkg-2,91.64582885271774,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619072,Bangalore/TN border to Hoskote,91.49844899807688,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618804,Dedicated Port road to Krishnapatnam Port Package-I from Km. 0.000 to Km. 18.000,91.34357532837372,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618475,Bangalore Chennai Expressway Phase-II Pkg-II from km.96.000 to Km 127.000 Baireddypalle to Bangarupalem section,91.112818939416,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618746,Khammam-Devarapalle Pkg I [4L Access Controlled Greenfield from Thallampadu village to Somavaram village Design Chainage 0000 to 33604],90.56616055845096,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619089,Balance work of 4L of NarimbangloJatinga Junction- Harangajoroad section from Km 0.000 to Km 49.230 of NH-27,87.35212538635979,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618613,Deogarh near Dhandhaniya-Rajasthan/Gujarat Border Phase-I AJ/DRGB-Package-7,86.10204910103145,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618887,4L of Bettadahalli- Shivamogga section from Km.170.415 to km. 226.750 of NH-206 Tumkur- Shivamogga Pkg-IV,85.92246490184561,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619120,Nidagatta-Mysore Pkg II,84.9342067597058,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618790,Construction of four laning of Bakarpur- Manikpur road section starting from village Chitarsenpur km 0000 and terminating at SH-74 near Manikpur 38814 at NH-139W under Bharatmalapariyona,84.31433380523092,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618796,Tanot -Ramgarh-Bhadasar-Jaisalmer NH-68 and BhadasarMokal-Sarkaritala up to Pakisthan Border NH-968 Pkg-BM/5,83.45882710886268,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618870,4L PS from near Hemmige Village Periyapatna - Hassan Road Jn. to near Hunsur - KR Nagar Jn section from Km. 144.900 to Km. 169.000 of NH-275 Pkg. III,82.72148852656119,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618635,6L of Pondavakkam to Kannigaipair from km 96.040 to km 116.100 of NH 716B Pkg- IV,82.39735902427911,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619136,Rehabilitation and Upgradation of Chorma - Bairgania Section of National Highway No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566,81.85066102774041,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619109,6L of Badakumari - Karki Section from Km 179.000 to km 226.500 of NH-130-CD Package OD-3,81.55392376488466,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618901,4L PS Divided Carriageway from Patan Near Rajpur to Gojariya From Km 52.000 to Km 128.940 of NH-68,81.51759563428965,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618899,Kallagam km.38.700 to Meensurutti Km.98.433 of NH-227 in Tamil Nadu,79.87759770078338,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619161,Access Controlled Highway of 4 Lane with Paved Shoulders from Tiruvallur Design Chainage Km 1756 to TN/AP Broder Design Chainage Km 6151 of NH-716 Chennai- Tirupati Package-1,79.3137210497121,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619154,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package III [from Pindari km 78.150 to Rawalganj Bypass Km 117.120] on EPC Mode in the state of Uttar Pradesh.,78.5608376364537,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618470,Vadodara Mumbai Expressway Phase II - Pkg XIV [Km. 3.000 to Km. 20.200 of Spur] Shirsad - Akloli,76.60694930825736,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619222,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470 Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass 17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",68.03754583074596,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619206,6L of Perole Nileshwar town to Taliparamba from Km 94.248 to Km 134.650 of NH-66,67.54866158985814,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
619097,Thalassery Mahe Bypass Km 170.600 to Km 189.200 of NH-17New NH-66 in Kerala,66.91666413390458,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618735,4L of Chandesara to Khedakhajuriya from Km. 0.000 to - 750 & Km 0.000 to km 41.400 of NH-148NG Pkg-I,63.387290217772005,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
615346,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],61.21410377778326,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
602961,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,50.225242654622605,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
702958,Lucknow Sewerage Management Infrastructure Project,47.62080689760943,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
701346,North East Gas Grid,39.469220124732495,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
602223,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,38.89931264878541,2,Time elapsed vs. planned duration + Financial progress (spend as % of sanctioned cost) + Months already slipped from original completion date
618727,6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with Bhabhua-Adhaura road in Bhairopur village to Konki village From KM. 54.000 to KM. 90.000Pkg-3,57.96415426402024,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617803,Transmission System Strengthening at Davanagere for Integration of RE Generation [SPV Name - POWERGRID Davanagere Power Transmission Limited],46.64797372770849,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
619204,"Capacity Augmentation in the stretch of Pimpri Sado Vadape section of NH848 Km. 460900 to Km. 537000 by Construction of Slip/Service Road on either side at various locations total length 25.140 Km LHSRHS, Flyover 2 x 25m at Borivali Junction Km. 528550 & LVUP 1 x 15m at Sherekarpada Km. 528800",46.51180526086688,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618976,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]",44.996887148957896,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618633,4L of Kadapa China Orampadu section of NH-716 Package I of Kadapa-Renigunta section,41.88036782672332,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618306,"Widening/Improvement to 2 lane with earthen shoulder of Choithar to Marrem Khullen section of NH-202 of Imphal Ukhrul Jessami Economic Corridor from Design Chainage km 53.110 to km 95.700 in the State of Manipur on EPC mode under Bharatmala Pariyojana, under NHO-NE Package-5",34.63881561790015,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
210914,Amended BharatNet Program - WB & ANI,28.671588956158228,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
738679,Stamp Charge Battery No.7 Battery Proper at RSP,19.53242075851695,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617979,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaisal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra. Package-I starting from existing chainage Km 301/430 at Phaltan Village Junction of Phaltan Baramati Road Design Chainage -301/430km & ending at existing chainage Km 341/300 Dahiwadi Village Bus Stop Design chainage Km 340466km in the S",19.034589291920728,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
619227,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],18.44582685797283,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
619221,Realignment of Rudrapur-Kathgodam Section of NH-87 New NH-109 From Design Chainage 000 Existing Chainage Km.54050 To Design Chainage 7875 Existing Chainage Km.61550 Due To Proposed Expansion Of Pantnagar Airport in the state of Uttarakhand.,18.36556168224936,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
298178,"Meja Thermal Power Project, Stage-II , (3x800 MW)",14.554716367409192,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
616843,Ajmer-Chanderiya section 178.28 km Umbrella work PB57/2019-20/NR,14.247757484059065,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618150,Rehabilitation and Up-gradation of i. Deogaon phata to Digras phata Ch. 0/000 to 15/000 & Selu to Borgavhan Ch 20/900 to 35/800 [Length 29.9km] ii. Injegaon Dhamoni to Pohner Phata Ch.58/200 to Ch. 83/700 [Length25.5 km] and iii. Pohner phata to Pathri Design Ch. 42/700 to 58/200 [Length 15.5 km] sections of NH-548B to Two lane with paved shoulder configuartion in the state of Maharashtra on EPC mode Total project length 70.9 Km.,13.255647137954702,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617818,"City Gas Distribution [CGD] Project in Gajapati, Kandhamal, Boudh, & Sonepur GA",13.255509394587794,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618028,"Construction of Bypass at Kuknoor, Yelburga, Gajendragada of Bhanapur Gaddanakeri section of NH-367 in the State of Karnataka under NHO on EPC mode under Annual Plan 2022-23. NH-367-KNT-2022-23-973 dated 08.02.2023",11.999521918034606,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],10.627872051304823,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618323,Construction of Twin Tube Uni-directional Aizawl Bypass Tunnel of 2.5 km and its approaches of 2.1 km from km 10.600 to km 15.200 on Sarrang - Phaibawk section of NH-6 in the State of Mizoram on EPC Mode under NHO-NE Package-2,8.79817554096623,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
946208,Amended BharatNet Program - SKM,8.219209418438647,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617978,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaishal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra- Package-II & Package III combined- starting from existing chainage Km 341/300 to Km 394/130 and design chainage Km 340/250 at Dahiwadi Village to Km 392/950 ending at Vita Village in the State of Maharashtra on EPC Mode.",7.1679660971542685,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
619031,Delhi Metro Rail Phase V A,6.463865259743211,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
618120,construction of Four-Lane of chausa-Buxar Bypass from Km 45.000 to Km 65.915 Package - 2 in the State of Bihar on EPC Mode.,4.369763710476278,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617827,"Pipeline Rehabilitation Project, Phase-II",4.260197005580779,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
615821,TIRAP OCP,2.441039736967189,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617943,4-laning of Navelim to Cuncolim Section of NH-66 from Km 554.245 to Km 561.480 on HAM Mode,1.9601121397554635,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617890,Construction of Champawat Bypass with two lane with paved shoulder configuration starting from existing chainage 121.700 to existing chainage 129.450 Design Length 9.847 of NH-125 in District-Champawat in the state of Uttrakhand on EPC mode.,1.7646420435310153,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
617288,MANIKPUR OC EXPANSION PROJECT,1.4591857794235294,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
400149,BAROUD OC EXPANSION [3.0-10.0M,1.415648516930483,3,Time elapsed vs. planned duration + Cost already revised upward (%) + Months already slipped from original completion date
